Individual	Zur_ID	Plate_no	Well	Sample	colony_type	Pair	DorR	Plate_ID	Library_conc	Sent_for_WGS	Conc	Current_volume	Total_DNA_quant	Coverage	Run	Lane	Lane_number	Sample_number	Run_Lane	Project
PD45796b	D18	3	F7	PD45796b_lo0246	BFU-E	18	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45796b	D18	3	G7	PD45796b_lo0247	BFU-E	18	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45796b	D18	3	H7	PD45796b_lo0248	BFU-E	18	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45796b	D18	3	A8	PD45796b_lo0249	BFU-E	18	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45796b	D18	3	B8	PD45796b_lo0250	BFU-E	18	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45796b	D18	3	C8	PD45796b_lo0251	CFU-GEMM	18	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45796b	D18	3	D8	PD45796b_lo0252	BFU-E	18	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45796b	D18	3	E8	PD45796b_lo0253	CFU-GEMM	18	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45796b	D18	3	F8	PD45796b_lo0254	BFU-E	18	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45796b	D18	3	G8	PD45796b_lo0255	BFU-E	18	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45796b	D18	3	H8	PD45796b_lo0256	BFU-E	18	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45796b	D18	3	A9	PD45796b_lo0257	BFU-E	18	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45796b	D18	3	B9	PD45796b_lo0258	BFU-E	18	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45796b	D18	3	C9	PD45796b_lo0259	BFU-E	18	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45796b	D18	3	D9	PD45796b_lo0260	BFU-E	18	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45796b	D18	3	E9	PD45796b_lo0261	BFU-E	18	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45796b	D18	3	F9	PD45796b_lo0262	BFU-E	18	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45796b	D18	3	G9	PD45796b_lo0263	BFU-E	18	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45796b	D18	3	H9	PD45796b_lo0264	BFU-E	18	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45796b	D18	3	A10	PD45796b_lo0265	BFU-E	18	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45796b	D18	3	B10	PD45796b_lo0266	BFU-E	18	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45796b	D18	3	C10	PD45796b_lo0267	BFU-E	18	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45796b	D18	3	D10	PD45796b_lo0268	BFU-E	18	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45796b	D18	3	E10	PD45796b_lo0269	BFU-E	18	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45796b	D18	3	F10	PD45796b_lo0270	BFU-E	18	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45796b	D18	3	G10	PD45796b_lo0271	BFU-E	18	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45796b	D18	3	H10	PD45796b_lo0272	BFU-E	18	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45796b	D18	3	A11	PD45796b_lo0273	BFU-E	18	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45796b	D18	3	B11	PD45796b_lo0274	BFU-E	18	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45796b	D18	3	C11	PD45796b_lo0275	BFU-E	18	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45796b	D18	3	D11	PD45796b_lo0276	BFU-E	18	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45796b	D18	3	E11	PD45796b_lo0277	BFU-E	18	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45796b	D18	3	F11	PD45796b_lo0278	BFU-E	18	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45796b	D18	3	G11	PD45796b_lo0279	BFU-E	18	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45796b	D18	3	H11	PD45796b_lo0280	BFU-E	18	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45796b	D18	3	A12	PD45796b_lo0281	CFU-GEMM	18	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45796b	D18	3	B12	PD45796b_lo0282	BFU-E	18	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45796b	D18	3	C12	PD45796b_lo0283	BFU-E	18	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45796b	D18	3	D12	PD45796b_lo0284	BFU-E	18	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45796b	D18	3	E12	PD45796b_lo0285	BFU-E	18	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45796b	D18	3	F12	PD45796b_lo0286	BFU-E	18	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45796b	D18	3	G12	PD45796b_lo0287	BFU-E	18	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45796b	D18	3	H12	PD45796b_lo0288	BFU-E	18	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	A1	PD45797b_lo0001	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	B1	PD45797b_lo0002	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	C1	PD45797b_lo0003	CFU-GEMM	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	D1	PD45797b_lo0004	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	E1	PD45797b_lo0005	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	F1	PD45797b_lo0006	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	G1	PD45797b_lo0007	CFU-GM	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	H1	PD45797b_lo0008	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	A2	PD45797b_lo0009	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	B2	PD45797b_lo0010	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	C2	PD45797b_lo0011	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	D2	PD45797b_lo0012	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	E2	PD45797b_lo0013	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	F2	PD45797b_lo0014	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	G2	PD45797b_lo0015	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	H2	PD45797b_lo0016	CFU-GM	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	A3	PD45797b_lo0017	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	B3	PD45797b_lo0018	CFU-GM	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	C3	PD45797b_lo0019	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	D3	PD45797b_lo0020	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	E3	PD45797b_lo0021	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	F3	PD45797b_lo0022	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	G3	PD45797b_lo0023	CFU-GM	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	H3	PD45797b_lo0024	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	A4	PD45797b_lo0025	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	B4	PD45797b_lo0026	CFU-GM	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	C4	PD45797b_lo0027	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	D4	PD45797b_lo0028	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	E4	PD45797b_lo0029	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	F4	PD45797b_lo0030	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	G4	PD45797b_lo0031	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	H4	PD45797b_lo0032	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	A5	PD45797b_lo0033	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	B5	PD45797b_lo0034	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	C5	PD45797b_lo0035	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	D5	PD45797b_lo0036	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	E5	PD45797b_lo0037	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	F5	PD45797b_lo0038	CFU-GM	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	G5	PD45797b_lo0039	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	H5	PD45797b_lo0040	CFU-GEMM	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	A6	PD45797b_lo0041	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	B6	PD45797b_lo0042	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	C6	PD45797b_lo0043	CFU-GM	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	D6	PD45797b_lo0044	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	E6	PD45797b_lo0045	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	F6	PD45797b_lo0046	CFU-GEMM	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	G6	PD45797b_lo0047	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	H6	PD45797b_lo0048	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	A7	PD45797b_lo0049	CFU-GM	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	B7	PD45797b_lo0050	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	C7	PD45797b_lo0051	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	D7	PD45797b_lo0052	CFU-GM	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	E7	PD45797b_lo0053	empty_well	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	F7	PD45797b_lo0054	CFU-GEMM	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	G7	PD45797b_lo0055	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	H7	PD45797b_lo0056	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	A8	PD45797b_lo0057	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	B8	PD45797b_lo0058	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	C8	PD45797b_lo0059	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	D8	PD45797b_lo0060	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	E8	PD45797b_lo0061	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	F8	PD45797b_lo0062	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	G8	PD45797b_lo0063	CFU-GM	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	H8	PD45797b_lo0064	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	A9	PD45797b_lo0065	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	B9	PD45797b_lo0066	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	C9	PD45797b_lo0067	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	D9	PD45797b_lo0068	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	E9	PD45797b_lo0069	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	F9	PD45797b_lo0070	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	G9	PD45797b_lo0071	CFU-GM	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	H9	PD45797b_lo0072	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	A10	PD45797b_lo0073	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	B10	PD45797b_lo0074	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	C10	PD45797b_lo0075	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	D10	PD45797b_lo0076	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	E10	PD45797b_lo0077	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	F10	PD45797b_lo0078	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	G10	PD45797b_lo0079	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	H10	PD45797b_lo0080	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	A11	PD45797b_lo0081	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	B11	PD45797b_lo0082	CFU-GM	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	C11	PD45797b_lo0083	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	D11	PD45797b_lo0084	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	E11	PD45797b_lo0085	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	F11	PD45797b_lo0086	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	G11	PD45797b_lo0087	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	H11	PD45797b_lo0088	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	A12	PD45797b_lo0089	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	B12	PD45797b_lo0090	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	C12	PD45797b_lo0091	CFU-GM	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	D12	PD45797b_lo0092	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	E12	PD45797b_lo0093	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	F12	PD45797b_lo0094	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	G12	PD45797b_lo0095	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	1	H12	PD45797b_lo0096	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	2	A1	PD45797b_lo0097	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	2	B1	PD45797b_lo0098	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	2	C1	PD45797b_lo0099	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	2	D1	PD45797b_lo0100	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	2	E1	PD45797b_lo0101	CFU-GM	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	2	F1	PD45797b_lo0102	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	2	G1	PD45797b_lo0103	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	2	H1	PD45797b_lo0104	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	2	A2	PD45797b_lo0105	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	2	B2	PD45797b_lo0106	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	2	C2	PD45797b_lo0107	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	2	D2	PD45797b_lo0108	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	2	E2	PD45797b_lo0109	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	2	F2	PD45797b_lo0110	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	2	G2	PD45797b_lo0111	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	2	H2	PD45797b_lo0112	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	2	A3	PD45797b_lo0113	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	2	B3	PD45797b_lo0114	CFU-GM	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	2	C3	PD45797b_lo0115	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	2	D3	PD45797b_lo0116	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	2	E3	PD45797b_lo0117	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	2	F3	PD45797b_lo0118	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	2	G3	PD45797b_lo0119	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	2	H3	PD45797b_lo0120	CFU-GM	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	2	A4	PD45797b_lo0121	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	2	B4	PD45797b_lo0122	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	2	C4	PD45797b_lo0123	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	2	D4	PD45797b_lo0124	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	2	E4	PD45797b_lo0125	CFU-GM	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	2	F4	PD45797b_lo0126	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	2	G4	PD45797b_lo0127	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	2	H4	PD45797b_lo0128	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	2	A5	PD45797b_lo0129	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	2	B5	PD45797b_lo0130	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	2	C5	PD45797b_lo0131	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	2	D5	PD45797b_lo0132	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	2	E5	PD45797b_lo0133	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	2	F5	PD45797b_lo0134	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	2	G5	PD45797b_lo0135	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	2	H5	PD45797b_lo0136	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	2	A6	PD45797b_lo0137	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	2	B6	PD45797b_lo0138	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	2	C6	PD45797b_lo0139	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	2	D6	PD45797b_lo0140	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	2	E6	PD45797b_lo0141	CFU-GM	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	2	F6	PD45797b_lo0142	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	2	G6	PD45797b_lo0143	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45797b	R18	2	H6	PD45797b_lo0144	BFU-E	18	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
