Individual	Zur_ID	Plate_no	Well	Sample	colony_type	Pair	DorR	Plate_ID	Library_conc	Sent_for_WGS	Conc	Current_volume	Total_DNA_quant	Coverage	Run	Lane	Lane_number	Sample_number	Run_Lane	Project	ID	peak_vaf	SNV_burden_u	SNV_burden	germline_SNV_sensitivity	germline_INDEL_sensitivity	somatic_SNV_sensitivity
PD45804b	D28	2	H10	PD45804b_lo0176	BFU-E	28	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair28	NA	NA	NA	NA	NA	NA
PD45804b	D28	2	A11	PD45804b_lo0177	CFU-GEMM	28	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair28	NA	NA	NA	NA	NA	NA
PD45804b	D28	2	B11	PD45804b_lo0178	BFU-E	28	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair28	NA	NA	NA	NA	NA	NA
PD45804b	D28	2	C11	PD45804b_lo0179	BFU-E	28	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair28	NA	NA	NA	NA	NA	NA
PD45804b	D28	2	D11	PD45804b_lo0180	CFU-GEMM	28	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair28	NA	NA	NA	NA	NA	NA
PD45804b	D28	2	E11	PD45804b_lo0181	CFU-GEMM	28	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair28	NA	NA	NA	NA	NA	NA
PD45804b	D28	2	F11	PD45804b_lo0182	CFU-GM	28	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair28	NA	NA	NA	NA	NA	NA
PD45804b	D28	2	G11	PD45804b_lo0183	CFU-GM	28	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair28	NA	NA	NA	NA	NA	NA
PD45804b	D28	2	H11	PD45804b_lo0184	CFU-GEMM	28	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair28	NA	NA	NA	NA	NA	NA
PD45804b	D28	2	A12	PD45804b_lo0185	BFU-E	28	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair28	NA	NA	NA	NA	NA	NA
PD45804b	D28	2	B12	PD45804b_lo0186	BFU-E	28	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair28	NA	NA	NA	NA	NA	NA
PD45804b	D28	2	C12	PD45804b_lo0187	BFU-E	28	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair28	NA	NA	NA	NA	NA	NA
PD45804b	D28	2	D12	PD45804b_lo0188	BFU-E	28	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair28	NA	NA	NA	NA	NA	NA
PD45804b	D28	2	E12	PD45804b_lo0189	CFU-GEMM	28	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair28	NA	NA	NA	NA	NA	NA
PD45804b	D28	2	F12	PD45804b_lo0190	BFU-E	28	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair28	NA	NA	NA	NA	NA	NA
PD45804b	D28	2	G12	PD45804b_lo0191	BFU-E	28	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair28	NA	NA	NA	NA	NA	NA
PD45804b	D28	2	H12	PD45804b_lo0192	BFU-E	28	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair28	NA	NA	NA	NA	NA	NA
PD45805b	R28	1	A1	PD45805b_lo0001	BFU-E	28	R	DN596359R	77.281	YES	NA	NA	NA	11.33	32583	1#1	1	1	32583_1	2189	Pair28	0.515225816731662	1661	1661	0.665412565067258	0.152335984095427	0.665412565067258
PD45805b	R28	1	B1	PD45805b_lo0002	CFU-GM	28	R	DN596359R	2.641	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair28	NA	NA	NA	NA	NA	NA
PD45805b	R28	1	C1	PD45805b_lo0003	BFU-E	28	R	DN596359R	20.976	YES	NA	NA	NA	9.71	32583	2#1	2	1	32583_2	2189	Pair28	0.501192533468476	1223	1223	0.583827243209813	0.0989065606361829	0.583827243209813
PD45805b	R28	1	D1	PD45805b_lo0004	BFU-E	28	R	DN596359R	43.025	YES	NA	NA	NA	10.38	32583	3#1	3	1	32583_3	2189	Pair28	0.505963896767357	1216	1216	0.613874143173736	0.118041749502982	0.613874143173736
PD45805b	R28	1	E1	PD45805b_lo0005	BFU-E	28	R	DN596359R	30.723	YES	NA	NA	NA	9.18	32583	2#2	2	2	32583_2	2189	Pair28	0.496389917116097	1542	1542	0.577719940215431	0.0986580516898608	0.577719940215431
PD45805b	R28	1	F1	PD45805b_lo0006	CFU-GEMM	28	R	DN596359R	72.845	YES	NA	NA	NA	11.43	32583	1#2	1	2	32583_1	2189	Pair28	0.501178506035787	1501	1501	0.672834097819925	0.162773359840954	0.672834097819925
PD45805b	R28	1	G1	PD45805b_lo0007	BFU-E	28	R	DN596359R	74.049	YES	NA	NA	NA	11.86	32583	1#3	1	3	32583_1	2189	Pair28	0.491863926931642	1632	1632	0.739241354429727	0.220178926441352	0.739241354429727
PD45805b	R28	1	H1	PD45805b_lo0008	CFU-GM	28	R	DN596359R	3.633	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair28	NA	NA	NA	NA	NA	NA
PD45805b	R28	1	A2	PD45805b_lo0009	BFU-E	28	R	DN596359R	15.684	YES	NA	NA	NA	9.92	32583	2#3	2	3	32583_2	2189	Pair28	0.501193612773763	1532	1532	0.617610678761016	0.109592445328032	0.617610678761016
PD45805b	R28	1	B2	PD45805b_lo0010	BFU-E	28	R	DN596359R	72.273	YES	NA	NA	NA	10	32583	1#4	1	4	32583_1	2189	Pair28	0.508327687809896	1524	1524	0.61781683244859	0.113817097415507	0.61781683244859
PD45805b	R28	1	C2	PD45805b_lo0011	CFU-GM	28	R	DN596359R	6.058	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair28	NA	NA	NA	NA	NA	NA
PD45805b	R28	1	D2	PD45805b_lo0012	BFU-E	28	R	DN596359R	71.718	YES	NA	NA	NA	12.06	32583	1#5	1	5	32583_1	2189	Pair28	0.501169600859796	1471	1471	0.657449878884709	0.162524850894632	0.657449878884709
PD45805b	R28	1	E2	PD45805b_lo0013	BFU-E	28	R	DN596359R	39.352	YES	NA	NA	NA	9.28	32583	3#2	3	2	32583_3	2189	Pair28	0.491683458529382	1542	1542	0.528371901252384	0.0892147117296223	0.528371901252384
PD45805b	R28	1	F2	PD45805b_lo0014	BFU-E	28	R	DN596359R	39.162	YES	NA	NA	NA	11.3	32583	3#3	3	3	32583_3	2189	Pair28	0.510431588187558	1588	1588	0.616451064268412	0.138667992047714	0.616451064268412
PD45805b	R28	1	G2	PD45805b_lo0015	CFU-GM	28	R	DN596359R	3.275	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair28	NA	NA	NA	NA	NA	NA
PD45805b	R28	1	H2	PD45805b_lo0016	BFU-E	28	R	DN596359R	12.88	YES	NA	NA	NA	10.54	32583	2#4	2	4	32583_2	2189	Pair28	0.549892292004374	1075	1075	0.655852187806009	0.14537773359841	0.655852187806009
PD45805b	R28	1	A3	PD45805b_lo0017	BFU-E	28	R	DN596359R	1.873	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair28	NA	NA	NA	NA	NA	NA
PD45805b	R28	1	B3	PD45805b_lo0018	BFU-E	28	R	DN596359R	26.162	YES	NA	NA	NA	10.26	32583	2#5	2	5	32583_2	2189	Pair28	0.562311713873205	818	818	0.602355305880534	0.11903578528827	0.602355305880534
PD45805b	R28	1	C3	PD45805b_lo0019	BFU-E	28	R	DN596359R	4.491	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair28	NA	NA	NA	NA	NA	NA
PD45805b	R28	1	D3	PD45805b_lo0020	BFU-E	28	R	DN596359R	31.181	YES	NA	NA	NA	11.15	32583	3#4	3	4	32583_3	2189	Pair28	0.505881810208191	1456	1456	0.658944493119621	0.145129224652087	0.658944493119621
PD45805b	R28	1	E3	PD45805b_lo0021	BFU-E	28	R	DN596359R	25.96	YES	NA	NA	NA	10.8	32583	2#6	2	6	32583_2	2189	Pair28	0.501172037627079	1547	1547	0.612972220790599	0.120278330019881	0.612972220790599
PD45805b	R28	1	F3	PD45805b_lo0022	BFU-E	28	R	DN596359R	29.319	YES	NA	NA	NA	10.1	32583	2#7	2	7	32583_2	2189	Pair28	0.501179080063758	1360	1360	0.579807246302118	0.101391650099404	0.579807246302118
PD45805b	R28	1	G3	PD45805b_lo0023	BFU-E	28	R	DN596359R	38.804	YES	NA	NA	NA	10.64	32583	3#5	3	5	32583_3	2189	Pair28	0.508332090023992	1582	1582	0.61941452352729	0.125497017892644	0.61941452352729
PD45805b	R28	1	H3	PD45805b_lo0024	BFU-E	28	R	DN596359R	19.767	YES	NA	NA	NA	9.89	32583	2#8	2	8	32583_2	2189	Pair28	0.49406069730158	1550	1550	0.627119517600371	0.121023856858847	0.627119517600371
PD45805b	R28	1	A4	PD45805b_lo0025	CFU-GEMM	28	R	DN596359R	70.626	YES	NA	NA	NA	10.55	32583	1#6	1	6	32583_1	2189	Pair28	0.49172069517318	1545	1545	0.602716074833789	0.120029821073559	0.602716074833789
PD45805b	R28	1	B4	PD45805b_lo0026	CFU-GEMM	28	R	DN596359R	73.111	YES	NA	NA	NA	12.06	32583	1#7	1	7	32583_1	2189	Pair28	0.491876888462612	1285	1285	0.667680255630573	0.173707753479125	0.667680255630573
PD45805b	R28	1	C4	PD45805b_lo0027	BFU-E	28	R	DN596359R	34.395	YES	NA	NA	NA	10.4	32583	3#6	3	6	32583_3	2189	Pair28	0.522212011011723	1069	1069	0.642220275215173	0.147117296222664	0.642220275215173
PD45805b	R28	1	D4	PD45805b_lo0028	BFU-E	28	R	DN596359R	119.494	YES	NA	NA	NA	11.83	32583	1#8	1	8	32583_1	2189	Pair28	0.510558604061095	1579	1579	0.72895943926197	0.200049701789264	0.72895943926197
PD45805b	R28	1	E4	PD45805b_lo0029	CFU-GM	28	R	DN596359R	1.769	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair28	NA	NA	NA	NA	NA	NA
PD45805b	R28	1	F4	PD45805b_lo0030	CFU-GEMM	28	R	DN596359R	9.941	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair28	NA	NA	NA	NA	NA	NA
PD45805b	R28	1	G4	PD45805b_lo0031	BFU-E	28	R	DN596359R	5.111	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair28	NA	NA	NA	NA	NA	NA
PD45805b	R28	1	H4	PD45805b_lo0032	CFU-GM	28	R	DN596359R	6.028	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair28	NA	NA	NA	NA	NA	NA
PD45805b	R28	1	A5	PD45805b_lo0033	CFU-GM	28	R	DN596359R	7.838	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair28	NA	NA	NA	NA	NA	NA
PD45805b	R28	1	B5	PD45805b_lo0034	BFU-E	28	R	DN596359R	21.565	YES	NA	NA	NA	9.46	32583	2#9	2	9	32583_2	2189	Pair28	0.496423800842064	1673	1673	0.596402618151832	0.111332007952286	0.596402618151832
PD45805b	R28	1	C5	PD45805b_lo0035	BFU-E	28	R	DN596359R	92.042	YES	NA	NA	NA	10.18	32583	1#9	1	9	32583_1	2189	Pair28	0.501195235725951	1677	1677	0.61304952842344	0.121520874751491	0.61304952842344
PD45805b	R28	1	D5	PD45805b_lo0036	CFU-GM	28	R	DN596359R	3.386	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair28	NA	NA	NA	NA	NA	NA
PD45805b	R28	1	E5	PD45805b_lo0037	CFU-GM	28	R	DN596359R	3.258	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair28	NA	NA	NA	NA	NA	NA
PD45805b	R28	1	F5	PD45805b_lo0038	BFU-E	28	R	DN596359R	42.029	YES	NA	NA	NA	12.66	32583	3#7	3	7	32583_3	2189	Pair28	0.480238931068078	1344	1344	0.699891769314024	0.201292246520875	0.699891769314024
PD45805b	R28	1	G5	PD45805b_lo0039	BFU-E	28	R	DN596359R	49.769	YES	NA	NA	NA	9.38	32583	1#10	1	10	32583_1	2189	Pair28	NA	NA	NA	0.597278771324022	0.105864811133201	NA
PD45805b	R28	1	H5	PD45805b_lo0040	BFU-E	28	R	DN596359R	30.344	YES	NA	NA	NA	10.32	32583	2#10	2	10	32583_2	2189	Pair28	0.54538122136451	1174	1174	0.57032417667371	0.0964214711729622	0.57032417667371
PD45805b	R28	1	A6	PD45805b_lo0041	CFU-GM	28	R	DN596359R	6.055	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair28	NA	NA	NA	NA	NA	NA
PD45805b	R28	1	B6	PD45805b_lo0042	BFU-E	28	R	DN596359R	78.52	YES	NA	NA	NA	13.44	32583	1#11	1	11	32583_1	2189	Pair28	0.508019999094635	1509	1509	0.726356748956347	0.21272365805169	0.726356748956347
PD45805b	R28	1	C6	PD45805b_lo0043	BFU-E	28	R	DN596359R	41.401	YES	NA	NA	NA	11.87	32583	3#8	3	8	32583_3	2189	Pair28	0.501167753531489	1478	1478	0.708086378395094	0.194333996023857	0.708086378395094
PD45805b	R28	1	D6	PD45805b_lo0044	BFU-E	28	R	DN596359R	37.09	YES	NA	NA	NA	10.23	32583	3#9	3	9	32583_3	2189	Pair28	NA	NA	NA	0.656651033345359	0.14065606361829	NA
PD45805b	R28	1	E6	PD45805b_lo0045	BFU-E	28	R	DN596359R	17.171	YES	NA	NA	NA	9.35	32583	2#11	2	11	32583_2	2189	Pair28	0.503569589707321	1666	1666	0.552208421378137	0.0907057654075547	0.552208421378137
PD45805b	R28	1	F6	PD45805b_lo0046	BFU-E	28	R	DN596359R	55.841	YES	NA	NA	NA	10.18	32583	1#12	1	12	32583_1	2189	Pair28	0.494032832188863	1667	1667	0.582641859506262	0.115059642147117	0.582641859506262
PD45805b	R28	1	G6	PD45805b_lo0047	CFU-GM	28	R	DN596359R	2.736	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair28	NA	NA	NA	NA	NA	NA
PD45805b	R28	1	H6	PD45805b_lo0048	CFU-GEMM	28	R	DN596359R	36.789	YES	NA	NA	NA	10.32	32583	3#10	3	10	32583_3	2189	Pair28	0.508313674880318	1372	1372	0.617275679018709	0.129473161033797	0.617275679018709
PD45805b	R28	1	A7	PD45805b_lo0049	CFU-GM	28	R	DN596359R	0.979	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair28	NA	NA	NA	NA	NA	NA
PD45805b	R28	1	B7	PD45805b_lo0050	BFU-E	28	R	DN596359R	30.645	YES	NA	NA	NA	10.6	32583	2#12	2	12	32583_2	2189	Pair28	0.505825235727827	1233	1233	0.627634901819306	0.127236580516899	0.627634901819306
PD45805b	R28	1	C7	PD45805b_lo0051	BFU-E	28	R	DN596359R	7.916	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair28	NA	NA	NA	NA	NA	NA
PD45805b	R28	1	D7	PD45805b_lo0052	CFU-GEMM	28	R	DN596359R	32.135	YES	NA	NA	NA	12.77	32583	3#11	3	11	32583_3	2189	Pair28	NA	NA	NA	0.706720610214915	0.198061630218688	NA
PD45805b	R28	1	E7	PD45805b_lo0053	BFU-E	28	R	DN596359R	7.854	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair28	NA	NA	NA	NA	NA	NA
PD45805b	R28	1	F7	PD45805b_lo0054	BFU-E	28	R	DN596359R	10.917	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair28	NA	NA	NA	NA	NA	NA
PD45805b	R28	1	G7	PD45805b_lo0055	BFU-E	28	R	DN596359R	6.863	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair28	NA	NA	NA	NA	NA	NA
PD45805b	R28	1	H7	PD45805b_lo0056	BFU-E	28	R	DN596359R	18.537	YES	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair28	NA	NA	NA	NA	NA	NA
PD45805b	R28	1	A8	PD45805b_lo0057	BFU-E	28	R	DN596359R	104.38	YES	NA	NA	NA	11.66	32583	1#13	1	13	32583_1	2189	Pair28	0.538564687529112	1322	1322	0.643611812606298	0.140904572564612	0.643611812606298
PD45805b	R28	1	B8	PD45805b_lo0058	BFU-E	28	R	DN596359R	101.277	YES	NA	NA	NA	10.08	32583	1#14	1	14	32583_1	2189	Pair28	0.498812665998425	1383	1383	0.56189764469412	0.095427435387674	0.56189764469412
PD45805b	R28	1	C8	PD45805b_lo0059	BFU-E	28	R	DN596359R	21.552	YES	NA	NA	NA	8.52	32583	2#13	2	13	32583_2	2189	Pair28	0.510875769095973	1448	1448	0.537751894037005	0.0745526838966203	0.537751894037005
PD45805b	R28	1	D8	PD45805b_lo0060	BFU-E	28	R	DN596359R	42.699	YES	NA	NA	NA	8.83	32583	3#12	3	12	32583_3	2189	Pair28	0.498793904748204	1509	1509	0.502396536618049	0.0700795228628231	0.502396536618049
PD45805b	R28	1	E8	PD45805b_lo0061	BFU-E	28	R	DN596359R	30.877	YES	NA	NA	NA	11.57	32583	3#13	3	13	32583_3	2189	Pair28	0.498826895672067	1582	1582	0.714940988506932	0.188618290258449	0.714940988506932
PD45805b	R28	1	F8	PD45805b_lo0062	BFU-E	28	R	DN596359R	4.172	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair28	NA	NA	NA	NA	NA	NA
PD45805b	R28	1	G8	PD45805b_lo0063	CFU-GM	28	R	DN596359R	1.29	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair28	NA	NA	NA	NA	NA	NA
PD45805b	R28	1	H8	PD45805b_lo0064	BFU-E	28	R	DN596359R	41.075	YES	NA	NA	NA	10.59	32583	3#14	3	14	32583_3	2189	Pair28	0.505885799469661	1427	1427	0.68783177859094	0.164512922465209	0.68783177859094
PD45805b	R28	1	A9	PD45805b_lo0065	BFU-E	28	R	DN596359R	10.728	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair28	NA	NA	NA	NA	NA	NA
PD45805b	R28	1	B9	PD45805b_lo0066	BFU-E	28	R	DN596359R	4.985	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair28	NA	NA	NA	NA	NA	NA
PD45805b	R28	1	C9	PD45805b_lo0067	BFU-E	28	R	DN596359R	14.515	YES	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair28	NA	NA	NA	NA	NA	NA
PD45805b	R28	1	D9	PD45805b_lo0068	BFU-E	28	R	DN596359R	77.355	YES	NA	NA	NA	11.96	32583	1#15	1	15	32583_1	2189	Pair28	0.503516566733921	1545	1545	0.693836004741535	0.18389662027833	0.693836004741535
PD45805b	R28	1	E9	PD45805b_lo0069	CFU-GM	28	R	DN596359R	11.857	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair28	NA	NA	NA	NA	NA	NA
PD45805b	R28	1	F9	PD45805b_lo0070	CFU-GM	28	R	DN596359R	9.574	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair28	NA	NA	NA	NA	NA	NA
PD45805b	R28	1	G9	PD45805b_lo0071	BFU-E	28	R	DN596359R	64.343	YES	NA	NA	NA	11.08	32583	1#16	1	16	32583_1	2189	Pair28	0.491774431533553	1536	1536	0.691130237592125	0.178677932405567	0.691130237592125
PD45805b	R28	1	H9	PD45805b_lo0072	BFU-E	28	R	DN596359R	77.506	YES	NA	NA	NA	11.78	32583	1#17	1	17	32583_1	2189	Pair28	0.494199466843115	1543	1543	0.666829871669329	0.14786282306163	0.666829871669329
PD45805b	R28	1	A10	PD45805b_lo0073	BFU-E	28	R	DN596359R	37.845	YES	NA	NA	NA	12.03	32583	3#15	3	15	32583_3	2189	Pair28	0.533600750341269	1440	1440	0.731175591403391	0.218439363817097	0.731175591403391
PD45805b	R28	1	B10	PD45805b_lo0074	BFU-E	28	R	DN596359R	13.42	YES	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair28	NA	NA	NA	NA	NA	NA
PD45805b	R28	1	C10	PD45805b_lo0075	CFU-GEMM	28	R	DN596359R	31.78	YES	NA	NA	NA	10.22	32583	3#16	3	16	32583_3	2189	Pair28	NA	NA	NA	0.595938772354791	0.115308151093439	NA
PD45805b	R28	1	D10	PD45805b_lo0076	CFU-GEMM	28	R	DN596359R	15.74	YES	NA	NA	NA	9.96	32583	2#14	2	14	32583_2	2256	Pair28	0.489323893557155	1420	1420	0.56475802710921	0.106858846918489	0.56475802710921
PD45805b	R28	1	E10	PD45805b_lo0077	CFU-GM	28	R	DN596359R	1.461	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair28	NA	NA	NA	NA	NA	NA
PD45805b	R28	1	F10	PD45805b_lo0078	BFU-E	28	R	DN596359R	11.523	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair28	NA	NA	NA	NA	NA	NA
PD45805b	R28	1	G10	PD45805b_lo0079	BFU-E	28	R	DN596359R	25.693	YES	NA	NA	NA	10.04	32583	2#15	2	15	32583_2	2256	Pair28	0.508118125902489	1559	1559	0.64495181157553	0.134443339960239	0.64495181157553
PD45805b	R28	1	H10	PD45805b_lo0080	BFU-E	28	R	DN596359R	21.125	YES	NA	NA	NA	10.68	32583	2#16	2	16	32583_2	2256	Pair28	0.508224664134171	1509	1509	0.646678348708963	0.142644135188867	0.646678348708963
PD45805b	R28	1	A11	PD45805b_lo0081	BFU-E	28	R	DN596359R	24.145	YES	NA	NA	NA	10.13	32583	2#17	2	17	32583_2	2256	Pair28	0.496486167497282	741	741	0.618074524558058	0.116799204771372	0.618074524558058
PD45805b	R28	1	B11	PD45805b_lo0082	CFU-GEMM	28	R	DN596359R	7.259	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair28	NA	NA	NA	NA	NA	NA
PD45805b	R28	1	C11	PD45805b_lo0083	BFU-E	28	R	DN596359R	71.831	YES	NA	NA	NA	13.2	32583	1#18	1	18	32583_1	2256	Pair28	0.485110297337959	1525	1525	0.742823274751327	0.232107355864811	0.742823274751327
PD45805b	R28	1	D11	PD45805b_lo0084	BFU-E	28	R	DN596359R	33.63	YES	NA	NA	NA	9.78	32583	3#17	3	17	32583_3	2256	Pair28	0.510776863779506	1520	1520	0.591351852806267	0.0951789264413519	0.591351852806267
PD45805b	R28	1	E11	PD45805b_lo0085	BFU-E	28	R	DN596359R	8.556	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair28	NA	NA	NA	NA	NA	NA
PD45805b	R28	1	F11	PD45805b_lo0086	BFU-E	28	R	DN596359R	111.838	YES	NA	NA	NA	11.43	32583	1#19	1	19	32583_1	2256	Pair28	0.491888286609525	1599	1599	0.632866051641499	0.145874751491054	0.632866051641499
PD45805b	R28	1	G11	PD45805b_lo0087	BFU-E	28	R	DN596359R	4.078	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair28	NA	NA	NA	NA	NA	NA
PD45805b	R28	1	H11	PD45805b_lo0088	BFU-E	28	R	DN596359R	5.919	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair28	NA	NA	NA	NA	NA	NA
PD45805b	R28	1	A12	PD45805b_lo0089	BFU-E	28	R	DN596359R	43.863	YES	NA	NA	NA	11.43	32583	3#18	3	18	32583_3	2256	Pair28	0.503530175298919	1441	1441	0.612688759470185	0.127236580516899	0.612688759470185
PD45805b	R28	1	B12	PD45805b_lo0090	BFU-E	28	R	DN596359R	39.834	YES	NA	NA	NA	9.32	32583	3#19	3	19	32583_3	2256	Pair28	0.503546699031303	1565	1565	0.548317270525177	0.0822564612326044	0.548317270525177
PD45805b	R28	1	C12	PD45805b_lo0091	CFU-GM	28	R	DN596359R	2.413	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair28	NA	NA	NA	NA	NA	NA
PD45805b	R28	1	D12	PD45805b_lo0092	BFU-E	28	R	DN596359R	49.762	YES	NA	NA	NA	10.49	32583	3#20	3	20	32583_3	2256	Pair28	0.510526019199409	1569	1569	0.592588774931712	0.126988071570577	0.592588774931712
PD45805b	R28	1	E12	PD45805b_lo0093	BFU-E	28	R	DN596359R	72.116	YES	NA	NA	NA	12.65	32583	1#20	1	20	32583_1	2256	Pair28	0.487180724608201	1654	1654	0.677910632376437	0.163270377733598	0.677910632376437
PD45805b	R28	1	F12	PD45805b_lo0094	BFU-E	28	R	DN596359R	17.439	YES	NA	NA	NA	10.09	32583	2#18	2	18	32583_2	2256	Pair28	NA	NA	NA	0.618641447198887	0.113568588469185	NA
PD45805b	R28	1	G12	PD45805b_lo0095	BFU-E	28	R	DN596359R	14.259	YES	NA	NA	NA	10.8	32583	2#19	2	19	32583_2	2256	Pair28	0.503545625096995	1632	1632	0.655620264907488	0.131709741550696	0.655620264907488
PD45805b	R28	1	H12	PD45805b_lo0096	BFU-E	28	R	DN596359R	30.056	YES	NA	NA	NA	10.93	32583	2#20	2	20	32583_2	2256	Pair28	NA	NA	NA	0.618177601401845	0.136431411530815	NA
PD45805b	R28	2	A1	PD45805b_lo0097	BFU-E	28	R	DN596360K	89.409	YES	NA	NA	NA	12.97	32674	3#1	3	1	32674_3	2256	Pair28	0.501160081557686	1519	1519	0.790625161057568	0.27162027833002	0.790625161057568
PD45805b	R28	2	B1	PD45805b_lo0098	CFU-GM	28	R	DN596360K	35.164	YES	NA	NA	NA	10.64	32674	2#1	2	1	32674_2	2256	Pair28	0.210252592678609	2172	2172	0.671880637014895	0.151838966202783	0.1798
PD45805b	R28	2	C1	PD45805b_lo0099	CFU-GM	28	R	DN596360K	44.781	YES	NA	NA	NA	12.02	32674	2#2	2	2	32674_2	2256	Pair28	0.489594199169128	1572	1572	0.796938617739525	0.273359840954274	0.796938617739525
PD45805b	R28	2	D1	PD45805b_lo0100	CFU-GM	28	R	DN596360K	19.578	YES	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair28	NA	NA	NA	NA	NA	NA
PD45805b	R28	2	E1	PD45805b_lo0101	BFU-E	28	R	DN596360K	35.682	YES	NA	NA	NA	12.15	32674	2#3	2	3	32674_2	2256	Pair28	0.496481239198726	1648	1648	0.788048239962892	0.284542743538767	0.788048239962892
PD45805b	R28	2	F1	PD45805b_lo0102	BFU-E	28	R	DN596360K	62.642	YES	NA	NA	NA	11.96	32674	1#1	1	1	32674_1	2256	Pair28	0.545569153487236	1786	1786	0.787146317579756	0.258697813121272	0.787146317579756
PD45805b	R28	2	G1	PD45805b_lo0103	BFU-E	28	R	DN596360K	49.634	YES	NA	NA	NA	11.84	32674	2#4	2	4	32674_2	2256	Pair28	0.510487898001099	1749	1749	0.755656341802814	0.233349900596421	0.755656341802814
PD45805b	R28	2	H1	PD45805b_lo0104	BFU-E	28	R	DN596360K	95.856	YES	NA	NA	NA	13.11	32674	3#2	3	2	32674_3	2256	Pair28	0.49885287613142	1598	1598	0.839045508426532	0.356113320079523	0.839045508426532
PD45805b	R28	2	A2	PD45805b_lo0105	CFU-GM	28	R	DN596360K	56.47	YES	NA	NA	NA	11.05	32674	2#5	2	5	32674_2	2256	Pair28	0.489482830421512	1610	1610	0.767510178838324	0.236580516898608	0.767510178838324
